Game_ID,Season,Week,SeasonWeek_ID,gameDate,FavoredTeam_ID,Underdog_ID,Fav_Implied_Win_P,UndD_Implied_Win_P,Winner_ID
4655,17,2,17.2,03/27/0006,S,Z,66,34,S
4656,17,2,17.2,03/27/0006,L,C,77,23,L
4657,17,2,17.2,03/27/0006,L,H,82,18,L
4658,17,3,17.3,04/03/0006,Z,I,81,19,Z
4659,17,3,17.3,04/03/0006,X,L,57,43,X
4660,17,3,17.3,04/03/0006,Z,Y,85,15,Z
4661,17,3,17.3,04/03/0006,N,K,100,0,N
4662,17,3,17.3,04/03/0006,V,Z,85,15,V
4663,17,3,17.3,04/03/0006,F,Q,58,42,Q
4664,17,3,17.3,04/03/0006,V,C,89,11,C
4665,17,3,17.3,04/03/0006,E,O,58,42,E
4666,17,3,17.3,04/03/0006,K,Q,94,6,K
4667,17,3,17.3,04/03/0006,H,S,96,4,H
4668,17,3,17.3,04/03/0006,R,I,97,3,R
4669,17,3,17.3,04/03/0006,V,E,65,35,E
4670,17,3,17.3,04/03/0006,U,F,71,29,F
4671,17,3,17.3,04/03/0006,A,C,100,0,A
4672,17,3,17.3,04/03/0006,Y,A,72,28,A
4673,17,3,17.3,04/03/0006,F,M,99,1,F
4674,17,3,17.3,04/03/0006,X,N,65,35,X
4675,17,4,17.4,04/10/0006,B,M,96,4,B
4676,17,4,17.4,04/10/0006,S,O,72,28,S
4677,17,4,17.4,04/10/0006,I,M,57,43,I
4678,17,4,17.4,04/10/0006,E,A,51,49,E
4679,17,4,17.4,04/10/0006,T,X,91,9,T
4680,17,4,17.4,04/10/0006,S,T,92,8,S
4681,17,4,17.4,04/10/0006,V,G,70,30,G
4682,17,4,17.4,04/10/0006,Z,E,73,27,Z
4683,17,4,17.4,04/10/0006,C,L,69,31,L
4684,17,4,17.4,04/10/0006,U,X,55,45,U
4685,17,4,17.4,04/10/0006,U,B,56,44,U
4686,17,4,17.4,04/10/0006,L,M,90,10,L
4687,17,4,17.4,04/10/0006,V,X,81,19,V
4688,17,4,17.4,04/10/0006,Y,T,80,20,Y
4689,17,4,17.4,04/10/0006,N,Z,81,19,N
4690,17,4,17.4,04/10/0006,F,H,66,34,H
4691,17,4,17.4,04/10/0006,H,M,71,29,H
4692,17,5,17.5,04/17/0006,B,P,68,32,B
4693,17,5,17.5,04/17/0006,V,R,58,42,R
4694,17,5,17.5,04/17/0006,O,J,67,33,J
4695,17,5,17.5,04/17/0006,C,Q,86,14,C
4696,17,5,17.5,04/17/0006,S,O,98,2,S
4697,17,5,17.5,04/17/0006,U,F,66,34,F
4698,17,5,17.5,04/17/0006,V,Y,77,23,V
4699,17,5,17.5,04/17/0006,A,Z,61,39,Z
4700,17,5,17.5,04/17/0006,F,L,89,11,F
4701,17,5,17.5,04/17/0006,X,M,61,39,X
4702,17,5,17.5,04/17/0006,H,D,63,37,D
4703,17,5,17.5,04/17/0006,X,C,64,36,C
4704,17,5,17.5,04/17/0006,G,B,97,3,G
4705,17,5,17.5,04/17/0006,Q,A,76,24,Q
4706,17,5,17.5,04/17/0006,F,K,74,26,K
4707,17,5,17.5,04/17/0006,Z,K,91,9,Z
4708,17,5,17.5,04/17/0006,G,C,72,28,G
4709,17,6,17.6,04/24/0006,R,F,53,47,F
4710,17,6,17.6,04/24/0006,T,E,97,3,E
4711,17,6,17.6,04/24/0006,O,I,58,42,O
4712,17,6,17.6,04/24/0006,M,F,51,49,M
4713,17,6,17.6,04/24/0006,C,U,68,32,C
4714,17,6,17.6,04/24/0006,O,V,81,19,O
4715,17,6,17.6,04/24/0006,A,I,81,19,I
4716,17,6,17.6,04/24/0006,L,E,71,29,L
4717,17,6,17.6,04/24/0006,T,N,70,30,N
4718,17,6,17.6,04/24/0006,S,V,57,43,S
4719,17,6,17.6,04/24/0006,E,P,94,6,P
4720,17,6,17.6,04/24/0006,F,S,81,19,F
4721,17,6,17.6,04/24/0006,K,O,76,24,K
4722,17,6,17.6,04/24/0006,D,J,68,32,D
4723,17,6,17.6,04/24/0006,I,K,67,33,I
4724,17,6,17.6,04/24/0006,G,Y,64,36,G
4725,17,6,17.6,04/24/0006,R,P,98,2,R
4726,17,7,17.7,05/01/0006,O,S,80,20,O
4727,17,7,17.7,05/01/0006,U,M,57,43,M
4728,17,7,17.7,05/01/0006,P,M,61,39,P
4729,17,7,17.7,05/01/0006,N,L,86,14,N
4730,17,7,17.7,05/01/0006,T,B,54,46,T
4731,17,7,17.7,05/01/0006,V,B,93,7,V
4732,17,7,17.7,05/01/0006,N,D,94,6,N
4733,17,7,17.7,05/01/0006,G,B,58,42,B
4734,17,7,17.7,05/01/0006,O,C,100,0,O
4735,17,7,17.7,05/01/0006,R,P,91,9,R
4736,17,7,17.7,05/01/0006,U,C,70,30,U
4737,17,7,17.7,05/01/0006,E,T,71,29,E
4738,17,7,17.7,05/01/0006,J,W,59,41,J
4739,17,7,17.7,05/01/0006,G,D,63,37,D
4740,17,7,17.7,05/01/0006,M,J,71,29,M
4741,17,7,17.7,05/01/0006,C,I,61,39,I
4742,17,7,17.7,05/01/0006,B,C,72,28,C
4743,17,8,17.8,05/08/0006,N,Z,72,28,N
4744,17,8,17.8,05/08/0006,I,K,59,41,K
4745,17,8,17.8,05/08/0006,Z,C,80,20,Z
4746,17,8,17.8,05/08/0006,Z,A,87,13,Z
4747,17,8,17.8,05/08/0006,P,R,85,15,R
4748,17,8,17.8,05/08/0006,L,Q,72,28,L
4749,17,8,17.8,05/08/0006,A,N,82,18,N
4750,17,8,17.8,05/08/0006,L,J,84,16,J
4751,17,8,17.8,05/08/0006,W,L,80,20,W
4752,17,8,17.8,05/08/0006,P,C,58,42,C
4753,17,8,17.8,05/08/0006,E,N,61,39,E
4754,17,8,17.8,05/08/0006,E,X,61,39,X
4755,17,8,17.8,05/08/0006,V,Q,61,39,V
4756,17,8,17.8,05/08/0006,J,A,58,42,A
4757,17,8,17.8,05/08/0006,E,G,97,3,E
4758,17,8,17.8,05/08/0006,Y,R,97,3,Y
4759,17,8,17.8,05/08/0006,L,K,92,8,L
4760,17,9,17.9,05/15/0006,Z,K,63,37,Z
4761,17,9,17.9,05/15/0006,C,T,54,46,C
4762,17,9,17.9,05/15/0006,T,M,79,21,T
4763,17,9,17.9,05/15/0006,Y,W,51,49,Y
4764,17,9,17.9,05/15/0006,Q,P,58,42,P
4765,17,9,17.9,05/15/0006,W,G,74,26,W
4766,17,9,17.9,05/15/0006,T,K,85,15,T
4767,17,9,17.9,05/15/0006,U,I,100,0,U
4768,17,9,17.9,05/15/0006,X,F,94,6,X
4769,17,9,17.9,05/15/0006,Q,G,71,29,Q
4770,17,9,17.9,05/15/0006,O,L,75,25,O
4771,17,9,17.9,05/15/0006,O,N,81,19,N
4772,17,9,17.9,05/15/0006,F,V,65,35,V
4773,17,9,17.9,05/15/0006,B,P,94,6,B
4774,17,9,17.9,05/15/0006,T,P,82,18,T
4775,17,9,17.9,05/15/0006,R,B,86,14,R
4776,17,9,17.9,05/15/0006,W,C,62,38,W
4777,17,10,17.10,05/22/0006,T,R,66,34,T
4778,17,10,17.10,05/22/0006,H,D,79,21,D
4779,17,10,17.10,05/22/0006,R,L,61,39,R
4780,17,10,17.10,05/22/0006,J,L,63,37,J
4781,17,10,17.10,05/22/0006,H,Z,52,48,Z
4782,17,10,17.10,05/22/0006,K,F,72,28,K
4783,17,10,17.10,05/22/0006,T,Z,77,23,Z
4784,17,10,17.10,05/22/0006,M,W,72,28,M
4785,17,10,17.10,05/22/0006,Q,R,60,40,Q
4786,17,10,17.10,05/22/0006,P,L,81,19,P
4787,17,10,17.10,05/22/0006,P,K,75,25,P
4788,17,10,17.10,05/22/0006,S,A,68,32,S
4789,17,10,17.10,05/22/0006,A,B,63,37,B
4790,17,10,17.10,05/22/0006,W,M,84,16,W
4791,17,10,17.10,05/22/0006,J,E,70,30,E
4792,17,10,17.10,05/22/0006,K,E,62,38,K
4793,17,10,17.10,05/22/0006,E,O,99,1,E
4794,17,11,17.11,05/29/0006,Q,F,60,40,F
4795,17,11,17.11,05/29/0006,J,V,51,49,J
4796,17,11,17.11,05/29/0006,A,U,86,14,U
4797,17,11,17.11,05/29/0006,Z,C,51,49,Z
4798,17,11,17.11,05/29/0006,V,L,88,12,V
4799,17,11,17.11,05/29/0006,J,H,79,21,J
4800,17,11,17.11,05/29/0006,U,N,84,16,U
4801,17,11,17.11,05/29/0006,T,J,80,20,T
4802,17,11,17.11,05/29/0006,F,I,54,46,I
4803,17,11,17.11,05/29/0006,E,T,90,10,E
4804,17,11,17.11,05/29/0006,A,G,97,3,A
4805,17,11,17.11,05/29/0006,E,P,59,41,E
4806,17,11,17.11,05/29/0006,E,C,79,21,E
4807,17,11,17.11,05/29/0006,L,G,90,10,L
4808,17,11,17.11,05/29/0006,L,I,87,13,L
4809,17,11,17.11,05/29/0006,B,V,56,44,B
4810,17,11,17.11,05/29/0006,X,Z,77,23,X
4811,17,12,17.12,06/05/0006,I,X,96,4,I
4812,17,12,17.12,06/05/0006,E,K,95,5,E
4813,17,12,17.12,06/05/0006,X,D,94,6,X
4814,17,12,17.12,06/05/0006,V,M,86,14,M
4815,17,12,17.12,06/05/0006,F,E,74,26,F
4816,17,12,17.12,06/05/0006,P,J,82,18,P
4817,17,12,17.12,06/05/0006,P,N,67,33,N
4818,17,12,17.12,06/05/0006,O,B,90,10,O
4819,17,12,17.12,06/05/0006,P,H,95,5,P
4820,17,12,17.12,06/05/0006,A,U,61,39,U
4821,17,12,17.12,06/05/0006,X,R,92,8,X
4822,17,12,17.12,06/05/0006,Z,B,98,2,Z
4823,17,12,17.12,06/05/0006,M,F,96,4,M
4824,17,12,17.12,06/05/0006,D,J,70,30,D
4825,17,12,17.12,06/05/0006,V,R,75,25,V
4826,17,12,17.12,06/05/0006,W,O,91,9,W
4827,17,12,17.12,06/05/0006,T,K,74,26,T
4828,17,13,17.13,06/12/0006,Y,T,84,16,Y
4829,17,13,17.13,06/12/0006,Y,Q,61,39,Y
4830,17,13,17.13,06/12/0006,H,P,84,16,H
4831,17,13,17.13,06/12/0006,C,N,89,11,C
4832,17,13,17.13,06/12/0006,Y,I,63,37,Y
4833,17,13,17.13,06/12/0006,B,E,66,34,B
4834,17,13,17.13,06/12/0006,F,R,77,23,F
4835,17,13,17.13,06/12/0006,K,O,54,46,K
4836,17,13,17.13,06/12/0006,O,S,96,4,S
4837,17,13,17.13,06/12/0006,N,Q,99,1,N
4838,17,13,17.13,06/12/0006,O,G,90,10,O
4839,17,13,17.13,06/12/0006,D,L,56,44,L
4840,17,13,17.13,06/12/0006,Z,T,63,37,T
4841,17,13,17.13,06/12/0006,E,B,67,33,E
4842,17,13,17.13,06/12/0006,R,B,53,47,B
4843,17,13,17.13,06/12/0006,N,B,61,39,B
4844,17,13,17.13,06/12/0006,K,Y,75,25,K
4845,17,14,17.14,06/19/0006,E,F,93,7,E
4846,17,14,17.14,06/19/0006,J,H,60,40,H
4847,17,14,17.14,06/19/0006,U,S,77,23,U
4848,17,14,17.14,06/19/0006,E,Q,65,35,Q
4849,17,14,17.14,06/19/0006,Q,X,82,18,Q
4850,17,14,17.14,06/19/0006,U,V,67,33,V
4851,17,14,17.14,06/19/0006,E,W,66,34,E
4852,17,14,17.14,06/19/0006,R,C,97,3,R
4853,17,14,17.14,06/19/0006,Y,Z,55,45,Z
4854,17,14,17.14,06/19/0006,J,P,82,18,J
4855,17,14,17.14,06/19/0006,A,J,95,5,A
4856,17,14,17.14,06/19/0006,R,O,52,48,O
4857,17,14,17.14,06/19/0006,T,D,52,48,D
4858,17,14,17.14,06/19/0006,H,J,87,13,J
4859,17,14,17.14,06/19/0006,K,C,94,6,K
4860,17,14,17.14,06/19/0006,J,T,77,23,T
4861,17,14,17.14,06/19/0006,H,R,63,37,H
4862,17,15,17.15,06/26/0006,X,U,52,48,X
4863,17,15,17.15,06/26/0006,X,K,90,10,X
4864,17,15,17.15,06/26/0006,T,G,74,26,T
4865,17,15,17.15,06/26/0006,F,Q,74,26,F
4866,17,15,17.15,06/26/0006,D,G,85,15,D
4867,17,15,17.15,06/26/0006,P,I,89,11,P
4868,17,15,17.15,06/26/0006,E,W,68,32,E
4869,17,15,17.15,06/26/0006,L,U,99,1,L
4870,17,15,17.15,06/26/0006,C,P,54,46,P
4871,17,15,17.15,06/26/0006,H,P,94,6,H
4872,17,15,17.15,06/26/0006,M,A,92,8,M
4873,17,15,17.15,06/26/0006,N,R,77,23,N
4874,17,15,17.15,06/26/0006,R,J,97,3,R
4875,17,15,17.15,06/26/0006,M,T,89,11,M
4876,17,15,17.15,06/26/0006,K,B,78,22,B
4877,17,15,17.15,06/26/0006,W,I,83,17,W
4878,17,15,17.15,06/26/0006,A,S,80,20,A
4879,17,16,17.16,07/03/0006,Z,Q,83,17,Z
4880,17,16,17.16,07/03/0006,H,P,76,24,P
4881,17,16,17.16,07/03/0006,A,E,63,37,A
4882,17,16,17.16,07/03/0006,V,Q,56,44,V
4883,17,16,17.16,07/03/0006,L,N,52,48,N
4884,17,16,17.16,07/03/0006,M,K,79,21,M
4885,17,16,17.16,07/03/0006,C,B,93,7,C
4886,17,16,17.16,07/03/0006,Q,Z,52,48,Z
4887,17,16,17.16,07/03/0006,T,W,72,28,W
4888,17,16,17.16,07/03/0006,T,N,66,34,T
4889,17,16,17.16,07/03/0006,I,K,99,1,I
4890,17,16,17.16,07/03/0006,E,L,73,27,L
4891,17,16,17.16,07/03/0006,Y,W,51,49,W
4892,17,16,17.16,07/03/0006,T,K,53,47,T
4893,17,16,17.16,07/03/0006,N,S,64,36,N
4894,17,16,17.16,07/03/0006,R,S,58,42,S
4895,17,16,17.16,07/03/0006,C,U,82,18,C
4896,18,1,18.1,07/10/0006,B,A,87,13,B
4897,18,1,18.1,07/10/0006,G,R,53,47,G
4898,18,1,18.1,07/10/0006,W,P,98,2,P
4899,18,1,18.1,07/10/0006,C,Q,78,22,C
4900,18,1,18.1,07/10/0006,V,A,78,22,V
4901,18,1,18.1,07/10/0006,A,U,77,23,A
4902,18,1,18.1,07/10/0006,L,W,97,3,L
4903,18,1,18.1,07/10/0006,J,B,93,7,J
4904,18,1,18.1,07/10/0006,Y,T,89,11,Y
4905,18,1,18.1,07/10/0006,M,F,86,14,M
4906,18,1,18.1,07/10/0006,V,G,62,38,V
4907,18,1,18.1,07/10/0006,J,I,90,10,J
4908,18,1,18.1,07/10/0006,M,J,64,36,M
4909,18,1,18.1,07/10/0006,X,F,89,11,X
4910,18,1,18.1,07/10/0006,W,A,77,23,A
4911,18,1,18.1,07/10/0006,X,C,56,44,X
4912,18,1,18.1,07/10/0006,Z,J,93,7,Z
4913,18,2,18.2,07/17/0006,A,E,95,5,A
4914,18,2,18.2,07/17/0006,R,Q,63,37,R
4915,18,2,18.2,07/17/0006,F,L,52,48,F
4916,18,2,18.2,07/17/0006,X,A,80,20,X
4917,18,2,18.2,07/17/0006,M,A,78,22,M
4918,18,2,18.2,07/17/0006,Q,B,59,41,Q
4919,18,2,18.2,07/17/0006,G,M,68,32,G
4920,18,2,18.2,07/17/0006,E,W,75,25,E
4921,18,2,18.2,07/17/0006,Q,B,62,38,Q
4922,18,2,18.2,07/17/0006,T,O,78,22,T
4923,18,2,18.2,07/17/0006,L,Y,97,3,L
4924,18,2,18.2,07/17/0006,J,R,65,35,J
4925,18,2,18.2,07/17/0006,N,U,86,14,N
4926,18,2,18.2,07/17/0006,T,U,89,11,T
4927,18,2,18.2,07/17/0006,P,A,71,29,P
4928,18,2,18.2,07/17/0006,O,V,63,37,O
4929,18,2,18.2,07/17/0006,J,D,74,26,D
4930,18,3,18.3,07/24/0006,E,K,92,8,E
4931,18,3,18.3,07/24/0006,L,O,57,43,O
4932,18,3,18.3,07/24/0006,R,X,74,26,X
4933,18,3,18.3,07/24/0006,O,C,57,43,C
4934,18,3,18.3,07/24/0006,A,L,63,37,A
4935,18,3,18.3,07/24/0006,Y,C,62,38,C
4936,18,3,18.3,07/24/0006,A,Y,90,10,A
4937,18,3,18.3,07/24/0006,A,C,92,8,A
4938,18,3,18.3,07/24/0006,X,E,71,29,X
4939,18,3,18.3,07/24/0006,K,L,87,13,K
4940,18,3,18.3,07/24/0006,W,N,78,22,W
4941,18,3,18.3,07/24/0006,A,I,83,17,A
4942,18,3,18.3,07/24/0006,K,A,97,3,K
4943,18,3,18.3,07/24/0006,N,Q,75,25,N
4944,18,3,18.3,07/24/0006,L,I,77,23,L
4945,18,3,18.3,07/24/0006,Y,L,99,1,Y
4946,18,3,18.3,07/24/0006,C,M,91,9,C
4947,18,4,18.4,07/31/0006,K,A,78,22,A
4948,18,4,18.4,07/31/0006,Y,S,85,15,Y
4949,18,4,18.4,07/31/0006,X,H,58,42,X
4950,18,4,18.4,07/31/0006,I,C,96,4,I
4951,18,4,18.4,07/31/0006,Z,E,88,12,Z
4952,18,4,18.4,07/31/0006,F,C,77,23,F
4953,18,4,18.4,07/31/0006,C,J,70,30,J
4954,18,4,18.4,07/31/0006,X,Q,57,43,X
4955,18,4,18.4,07/31/0006,U,S,88,12,U
4956,18,4,18.4,07/31/0006,E,Q,81,19,E
4957,18,4,18.4,07/31/0006,Q,L,67,33,Q
4958,18,4,18.4,07/31/0006,U,Y,87,13,U
4959,18,4,18.4,07/31/0006,N,A,81,19,A
4960,18,4,18.4,07/31/0006,M,Y,56,44,M
4961,18,4,18.4,07/31/0006,E,G,84,16,E
4962,18,4,18.4,07/31/0006,F,Y,52,48,Y
4963,18,4,18.4,07/31/0006,E,S,69,31,E
4964,18,5,18.5,08/07/0006,R,S,92,8,R
4965,18,5,18.5,08/07/0006,S,T,80,20,S
4966,18,5,18.5,08/07/0006,C,Y,78,22,C
4967,18,5,18.5,08/07/0006,O,D,70,30,O
4968,18,5,18.5,08/07/0006,O,N,65,35,N
4969,18,5,18.5,08/07/0006,G,M,54,46,G
4970,18,5,18.5,08/07/0006,I,T,52,48,T
4971,18,5,18.5,08/07/0006,K,P,95,5,K
4972,18,5,18.5,08/07/0006,X,D,55,45,D
4973,18,5,18.5,08/07/0006,Z,U,65,35,Z
4974,18,5,18.5,08/07/0006,S,I,86,14,S
4975,18,5,18.5,08/07/0006,L,H,87,13,L
4976,18,5,18.5,08/07/0006,O,C,78,22,O
4977,18,5,18.5,08/07/0006,I,E,66,34,I
4978,18,5,18.5,08/07/0006,J,O,100,0,J
4979,18,5,18.5,08/07/0006,U,R,82,18,U
4980,18,5,18.5,08/07/0006,S,H,92,8,S
4981,18,6,18.6,08/14/0006,F,K,70,30,F
4982,18,6,18.6,08/14/0006,T,N,51,49,N
4983,18,6,18.6,08/14/0006,P,X,52,48,P
4984,18,6,18.6,08/14/0006,I,S,95,5,I
4985,18,6,18.6,08/14/0006,W,R,56,44,W
4986,18,6,18.6,08/14/0006,P,U,79,21,P
4987,18,6,18.6,08/14/0006,I,K,85,15,K
4988,18,6,18.6,08/14/0006,P,L,88,12,P
4989,18,6,18.6,08/14/0006,N,I,60,40,N
4990,18,6,18.6,08/14/0006,K,J,54,46,K
4991,18,6,18.6,08/14/0006,G,Q,64,36,G
4992,18,6,18.6,08/14/0006,G,I,86,14,G
4993,18,6,18.6,08/14/0006,K,A,92,8,K
4994,18,6,18.6,08/14/0006,G,L,83,17,G
4995,18,6,18.6,08/14/0006,E,S,52,48,S
4996,18,6,18.6,08/14/0006,D,P,88,12,D
4997,18,6,18.6,08/14/0006,B,Y,96,4,B
4998,18,7,18.7,08/21/0006,H,L,65,35,H
4999,18,7,18.7,08/21/0006,K,Y,67,33,K
5000,18,7,18.7,08/21/0006,A,Z,57,43,Z
5001,18,7,18.7,08/21/0006,A,Y,72,28,A
5002,18,7,18.7,08/21/0006,U,X,90,10,U
5003,18,7,18.7,08/21/0006,X,O,54,46,X
5004,18,7,18.7,08/21/0006,J,P,52,48,P
5005,18,7,18.7,08/21/0006,F,W,51,49,F
5006,18,7,18.7,08/21/0006,Y,F,79,21,Y
5007,18,7,18.7,08/21/0006,B,O,59,41,B
5008,18,7,18.7,08/21/0006,K,M,93,7,K
5009,18,7,18.7,08/21/0006,O,F,75,25,F
5010,18,7,18.7,08/21/0006,N,S,55,45,S
5011,18,7,18.7,08/21/0006,G,S,81,19,S
5012,18,7,18.7,08/21/0006,N,K,54,46,K
5013,18,7,18.7,08/21/0006,X,U,74,26,X
5014,18,7,18.7,08/21/0006,N,V,94,6,N
5015,18,8,18.8,08/28/0006,I,U,64,36,I
5016,18,8,18.8,08/28/0006,F,D,63,37,F
5017,18,8,18.8,08/28/0006,O,C,76,24,O
5018,18,8,18.8,08/28/0006,Y,X,52,48,X
5019,18,8,18.8,08/28/0006,N,S,62,38,S
5020,18,8,18.8,08/28/0006,X,B,95,5,X
5021,18,8,18.8,08/28/0006,Z,V,62,38,Z
5022,18,8,18.8,08/28/0006,G,B,77,23,G
5023,18,8,18.8,08/28/0006,K,E,71,29,E
5024,18,8,18.8,08/28/0006,U,M,65,35,U
5025,18,8,18.8,08/28/0006,I,Y,86,14,I
5026,18,8,18.8,08/28/0006,R,H,59,41,H
5027,18,8,18.8,08/28/0006,B,N,87,13,B
5028,18,8,18.8,08/28/0006,Y,J,92,8,Y
5029,18,8,18.8,08/28/0006,G,O,64,36,G
5030,18,8,18.8,08/28/0006,K,C,64,36,K
5031,18,8,18.8,08/28/0006,U,K,77,23,K
5032,18,9,18.9,09/04/0006,C,F,57,43,C
5033,18,9,18.9,09/04/0006,X,Y,97,3,X
5034,18,9,18.9,09/04/0006,Y,F,82,18,Y
5035,18,9,18.9,09/04/0006,W,T,91,9,W
5036,18,9,18.9,09/04/0006,N,L,84,16,N
5037,18,9,18.9,09/04/0006,B,Y,84,16,B
5038,18,9,18.9,09/04/0006,Q,U,76,24,Q
5039,18,9,18.9,09/04/0006,M,I,87,13,M
5040,18,9,18.9,09/04/0006,A,O,96,4,O
5041,18,9,18.9,09/04/0006,F,D,95,5,F
5042,18,9,18.9,09/04/0006,L,R,79,21,L
5043,18,9,18.9,09/04/0006,C,V,67,33,C
5044,18,9,18.9,09/04/0006,K,F,55,45,F
5045,18,9,18.9,09/04/0006,I,S,61,39,S
5046,18,9,18.9,09/04/0006,W,B,74,26,W
5047,18,9,18.9,09/04/0006,E,I,51,49,I
5048,18,9,18.9,09/04/0006,U,E,81,19,U
5049,18,10,18.10,09/11/0006,G,A,64,36,G
5050,18,10,18.10,09/11/0006,O,M,80,20,O
5051,18,10,18.10,09/11/0006,K,U,84,16,K
5052,18,10,18.10,09/11/0006,W,M,72,28,M
5053,18,10,18.10,09/11/0006,Z,J,65,35,J
5054,18,10,18.10,09/11/0006,M,E,86,14,M
5055,18,10,18.10,09/11/0006,L,O,96,4,L
5056,18,10,18.10,09/11/0006,D,K,75,25,K
5057,18,10,18.10,09/11/0006,B,Q,67,33,B
5058,18,10,18.10,09/11/0006,Y,X,69,31,Y
5059,18,10,18.10,09/11/0006,D,T,92,8,D
5060,18,10,18.10,09/11/0006,H,V,97,3,H
5061,18,10,18.10,09/11/0006,A,V,97,3,A
5062,18,10,18.10,09/11/0006,Q,H,84,16,Q
5063,18,10,18.10,09/11/0006,V,E,98,2,V
5064,18,10,18.10,09/11/0006,J,X,93,7,J
5065,18,10,18.10,09/11/0006,V,K,95,5,V
5066,18,11,18.11,09/18/0006,M,B,57,43,M
5067,18,11,18.11,09/18/0006,O,S,69,31,O
5068,18,11,18.11,09/18/0006,L,N,72,28,N
5069,18,11,18.11,09/18/0006,M,S,79,21,M
5070,18,11,18.11,09/18/0006,F,Z,54,46,Z
5071,18,11,18.11,09/18/0006,B,W,65,35,B
5072,18,11,18.11,09/18/0006,C,L,62,38,L
5073,18,11,18.11,09/18/0006,E,F,51,49,E
5074,18,11,18.11,09/18/0006,N,F,58,42,N
5075,18,11,18.11,09/18/0006,W,Y,65,35,Y
5076,18,11,18.11,09/18/0006,A,R,89,11,A
5077,18,11,18.11,09/18/0006,C,X,58,42,X
5078,18,11,18.11,09/18/0006,P,U,93,7,P
5079,18,11,18.11,09/18/0006,O,F,67,33,F
5080,18,11,18.11,09/18/0006,C,A,54,46,A
5081,18,11,18.11,09/18/0006,S,X,76,24,S
5082,18,11,18.11,09/18/0006,B,N,84,16,N
5083,18,12,18.12,09/25/0006,U,R,99,1,U
5084,18,12,18.12,09/25/0006,H,F,71,29,F
5085,18,12,18.12,09/25/0006,W,K,56,44,K
5086,18,12,18.12,09/25/0006,Y,N,77,23,Y
5087,18,12,18.12,09/25/0006,I,K,81,19,I
5088,18,12,18.12,09/25/0006,B,X,93,7,B
5089,18,12,18.12,09/25/0006,L,M,66,34,L
5090,18,12,18.12,09/25/0006,P,M,94,6,P
5091,18,12,18.12,09/25/0006,B,A,88,12,B
5092,18,12,18.12,09/25/0006,Y,N,51,49,N
5093,18,12,18.12,09/25/0006,D,V,100,0,D
5094,18,12,18.12,09/25/0006,S,H,76,24,S
5095,18,12,18.12,09/25/0006,M,J,77,23,M
5096,18,12,18.12,09/25/0006,B,M,62,38,M
5097,18,12,18.12,09/25/0006,F,Z,59,41,F
5098,18,12,18.12,09/25/0006,Y,A,64,36,A
5099,18,12,18.12,09/25/0006,P,S,93,7,P
5100,18,13,18.13,10/02/0006,Z,U,69,31,Z
5101,18,13,18.13,10/02/0006,F,A,56,44,A
5102,18,13,18.13,10/02/0006,V,G,54,46,G
5103,18,13,18.13,10/02/0006,Y,L,75,25,L
5104,18,13,18.13,10/02/0006,C,V,59,41,C
5105,18,13,18.13,10/02/0006,U,D,90,10,U
5106,18,13,18.13,10/02/0006,D,M,98,2,D
5107,18,13,18.13,10/02/0006,F,Z,63,37,F
5108,18,13,18.13,10/02/0006,E,K,79,21,E
5109,18,13,18.13,10/02/0006,E,A,94,6,E
5110,18,13,18.13,10/02/0006,W,K,92,8,W
5111,18,13,18.13,10/02/0006,F,Z,72,28,F
5112,18,13,18.13,10/02/0006,E,C,65,35,E
5113,18,13,18.13,10/02/0006,U,C,60,40,C
5114,18,13,18.13,10/02/0006,V,A,97,3,V
5115,18,13,18.13,10/02/0006,S,D,61,39,S
5116,18,13,18.13,10/02/0006,M,B,72,28,B
5117,18,14,18.14,10/09/0006,Q,R,82,18,Q
5118,18,14,18.14,10/09/0006,D,H,64,36,H
5119,18,14,18.14,10/09/0006,H,G,57,43,H
5120,18,14,18.14,10/09/0006,N,R,64,36,R
5121,18,14,18.14,10/09/0006,Z,D,92,8,Z
5122,18,14,18.14,10/09/0006,V,Y,73,27,V
5123,18,14,18.14,10/09/0006,M,Z,98,2,M
5124,18,14,18.14,10/09/0006,O,P,89,11,O
5125,18,14,18.14,10/09/0006,L,R,78,22,L
5126,18,14,18.14,10/09/0006,D,J,91,9,D
5127,18,14,18.14,10/09/0006,Z,B,69,31,Z
5128,18,14,18.14,10/09/0006,C,Z,99,1,C
5129,18,14,18.14,10/09/0006,A,I,95,5,A
5130,18,14,18.14,10/09/0006,V,H,86,14,V
5131,18,14,18.14,10/09/0006,H,E,62,38,H
5132,18,14,18.14,10/09/0006,U,P,89,11,U
5133,18,14,18.14,10/09/0006,R,W,88,12,R
5134,18,15,18.15,10/16/0006,F,S,51,49,S
5135,18,15,18.15,10/16/0006,H,K,88,12,H
5136,18,15,18.15,10/16/0006,F,X,96,4,F
5137,18,15,18.15,10/16/0006,Q,F,90,10,Q
5138,18,15,18.15,10/16/0006,E,Z,58,42,E
5139,18,15,18.15,10/16/0006,E,H,100,0,E
5140,18,15,18.15,10/16/0006,N,A,70,30,A
5141,18,15,18.15,10/16/0006,F,X,77,23,F
5142,18,15,18.15,10/16/0006,C,M,100,0,C
5143,18,15,18.15,10/16/0006,C,U,82,18,C
5144,18,15,18.15,10/16/0006,U,I,52,48,I
5145,18,15,18.15,10/16/0006,S,C,73,27,C
